#class tools::wcsv::ntuple
#title Truth information
#separator 44
#vector_separator 59
#column int EventNumber
#column double Phi
#column double Theta
#column double Momentum
#column int ParticleCode
78,-0.195284,1.14006,0.000450636,2
78,-0.373248,1.13263,45.4083,0
78,-0.160897,1.88453,2.00937e-06,2
78,2.76832,2.00894,45.5,0
79,-2.36285,2.46329,45.5,0
79,0.778739,0.678301,45.5,0
80,-1.44318,0.784632,0.568784,2
80,-1.50668,0.794847,44.8075,0
80,-1.5103,0.812539,0.124026,2
80,1.63569,2.34684,45.4997,0
81,-0.741839,1.06003,45.5,0
81,2.39975,2.08156,45.5,0
82,0.634067,1.48309,45.5,0
82,-2.50753,1.65851,45.5,0
83,1.8225,1.96046,45.5,0
83,-1.31909,1.18113,45.5,0
84,-1.63703,2.54773,0.00238883,2
84,1.60326,0.55758,45.4981,0
84,1.66535,0.553514,0.00193517,2
84,-1.53833,2.58402,45.4976,0
85,-1.17246,1.36206,44.4636,0
85,-1.12944,1.40726,1.0374,2
85,1.97012,1.7785,45.499,0
86,2.5097,2.05742,23.2067,2
86,2.50991,2.05637,0.27861,2
86,-0.632239,1.08418,45.4695,0
86,-0.630868,1.08114,0.0304926,2
86,2.50899,2.05743,22.0147,0
87,1.47905,1.07593,41.4817,0
87,1.53605,1.18367,4.03143,2
87,-1.65725,2.05619,45.4869,0
88,1.76376,1.7449,44.2921,0
88,1.71104,1.79563,1.20949,2
88,-1.37922,1.39534,45.4985,0
89,-0.151176,0.10945,45.4988,0
89,-0.37234,0.294186,0.001192,2
89,2.9904,3.03214,45.5,0
90,3.0223,1.00308,45.5,0
90,-0.119298,2.13852,45.5,0
91,-0.605152,0.780719,17.6795,2
91,2.54638,2.34627,41.2446,0
91,2.54373,2.34153,4.25349,2
91,-0.589446,0.80535,27.8224,0
92,-1.19846,1.95789,33.9067,2
92,1.94265,1.18453,45.4339,0
92,1.94239,1.18468,0.0660331,2
92,-1.20033,1.95463,11.5933,0
93,-3.09794,1.30953,45.5,0
93,0.043649,1.83206,45.5,0
